county_tract,count_bagel_shops,rating_num,total_pop,state_county_tract,ALAND_SQMI,bagel_per_capita,bagel_per_capita_sq
061007700,11,3.5454545454545454,5971.0,36061007700,0.069,1.8422374811589348,1.3572904925471683
061016100,10,3.2222222222222223,6281.0,36061016100,0.06,1.5921031682853048,1.2617857061661877
061015601,10,3.111111111111111,5130.0,36061015601,0.028,1.949317738791423,1.3961796943056517
047014900,10,3.4,5859.0,36047014900,0.096,1.7067759003242873,1.306436336116034
047013900,10,3.5,3650.0,36047013900,0.058,2.73972602739726,1.655211777204736
061016500,10,3.1,6512.0,36061016500,0.079,1.5356265356265355,1.2392039927415242
081015300,10,3.875,1933.0,36081015300,0.047,5.173305742369374,2.2744902159317752
047011900,10,3.2222222222222223,1322.0,36047011900,0.253,7.564296520423601,2.75032662068046
061016700,10,3.1,6189.0,36061016700,0.076,1.6157699143641946,1.2711293853751453
061017100,10,3.2,8694.0,36061017100,0.084,1.1502185415228894,1.0724824201463115
061017300,10,3.2,7580.0,36061017300,0.069,1.3192612137203166,1.1485909688484917
061017500,10,3.2,10558.0,36061017500,0.084,0.9471490812653912,0.9732158451573788
047015700,10,3.6,4111.0,36047015700,0.065,2.4324981756263684,1.5596468111807777
047016300,10,3.6666666666666665,3388.0,36047016300,0.071,2.9515938606847696,1.7180203318601237
047006400,10,3.5,3042.0,36047006400,0.078,3.287310979618672,1.8130943107347373
047020500,10,3.625,3128.0,36047020500,0.062,3.19693094629156,1.7879963496303788
081015700,10,3.7142857142857144,1305.0,36081015700,0.05,7.662835249042145,2.7681826617913323
047004500,10,3.2222222222222223,3385.0,36047004500,0.066,2.9542097488921715,1.7187814721168515
047004300,10,3.2222222222222223,3727.0,36047004300,0.064,2.6831231553528307,1.6380241620174076
081012500,10,3.2,1762.0,36081012500,0.063,5.675368898978434,2.382303276028985
081014300,10,3.2,3772.0,36081014300,0.053,2.651113467656416,1.6282240225645905
081071306,10,3.142857142857143,6361.0,36081071306,0.07,1.5720798616569722,1.2538260890797304
047014300,10,3.4444444444444446,3672.0,36047014300,0.084,2.7233115468409586,1.6502459049611238
061012500,10,3.5,2311.0,36061012500,0.067,4.327131112072696,2.080175740670171
061004500,10,3.5,980.0,36061004500,0.041,10.204081632653061,3.1943828249996997
061010601,10,3.111111111111111,7091.0,36061010601,0.047,1.410238330277817,1.1875345596140843
061009000,10,3.25,7633.0,36061009000,0.067,1.310100877767588,1.1445963820349896
061011202,10,2.7777777777777777,415.0,36061011202,0.03,24.096385542168676,4.90880693673816
061009600,10,3.4285714285714284,177.0,36061009600,0.068,56.497175141242934,7.516460280028288
061013100,10,3.375,2788.0,36061013100,0.067,3.586800573888092,1.8938850476964255
061001401,10,3.625,3024.0,36061001401,0.036,3.3068783068783065,1.8184824186332698
061003900,10,3.0,6931.0,36061003900,0.128,1.4427932477276006,1.2011632893689352
061004400,10,3.4,16594.0,36061004400,0.158,0.6026274557068819,0.7762908319095891
061007900,10,3.6,4425.0,36061007900,0.11,2.2598870056497176,1.5032920560056577
061010602,10,2.888888888888889,4859.0,36061010602,0.049,2.058036633052068,1.4345858751054494
061003601,10,3.5555555555555554,3132.0,36061003601,0.039,3.1928480204342273,1.7868542247296582
061002202,10,3.6666666666666665,2099.0,36061002202,0.022,4.76417341591234,2.1826986543983438
061009800,10,3.125,7302.0,36061009800,0.068,1.369487811558477,1.170251174559751
081071900,9,3.142857142857143,2438.0,36081071900,0.064,3.6915504511894994,1.9213407951713042
081071701,9,3.142857142857143,4805.0,36081071701,0.073,1.8730489073881373,1.3685937700384792
081014100,9,3.2222222222222223,1636.0,36081014100,0.066,5.501222493887531,2.3454685020028583
081071305,9,3.2857142857142856,4862.0,36081071305,0.052,1.851090086384204,1.360547715585236
061012900,9,3.5714285714285716,8351.0,36061012900,0.165,1.0777152436833912,1.03813064865815
081071303,9,3.0,5431.0,36081071303,0.054,1.6571533787516113,1.2873046953816378
081072100,9,3.142857142857143,4579.0,36081072100,0.066,1.9654946494867875,1.4019610014143715
061007500,9,3.5555555555555554,3603.0,36061007500,0.064,2.4979184013322233,1.5804804337074925
061017700,9,3.2222222222222223,9265.0,36061017700,0.067,0.9713977334052887,0.9855951163663955
061008800,9,3.125,7416.0,36061008800,0.069,1.2135922330097086,1.1016316230980794
081014700,9,3.5555555555555554,2768.0,36081014700,0.057,3.2514450867052025,1.8031763881287939
047051900,9,3.5,5066.0,36047051900,0.106,1.7765495459928937,1.3328726668338928
081015100,9,3.75,2613.0,36081015100,0.052,3.4443168771526977,1.8558870863155166
081074900,9,3.2,1429.0,36081074900,0.139,6.298110566829951,2.509603667280942
061006200,9,3.2222222222222223,4444.0,36061006200,0.113,2.025202520252025,1.4230961036599128
047055300,9,3.5,2740.0,36047055300,0.06,3.2846715328467155,1.812366279990531
081015900,9,3.857142857142857,3422.0,36081015900,0.066,2.6300409117475163,1.6217400876057533
061013300,9,3.1666666666666665,6228.0,36061013300,0.067,1.445086705202312,1.2021175920858624
061011700,9,3.5714285714285716,4191.0,36061011700,0.072,2.1474588403722263,1.4654210454242242
061012700,9,3.4285714285714284,6707.0,36061012700,0.067,1.3418816162218576,1.1583961395920903
047012902,9,3.375,2554.0,36047012902,0.05,3.523884103367267,1.8772011355651974
047052300,9,3.5,4854.0,36047052300,0.056,1.854140914709518,1.3616684305327482
081005300,9,3.3333333333333335,5092.0,36081005300,0.076,1.767478397486253,1.3294654555445407
047004100,9,3.4444444444444446,3654.0,36047004100,0.063,2.4630541871921183,1.5694120514358612
061000800,9,3.0,9315.0,36061000800,0.085,0.966183574879227,0.9829463743659809
061000700,9,2.625,8501.0,36061000700,0.098,1.0586989765909893,1.0289309872829127
061000600,9,3.1666666666666665,9838.0,36061000600,0.093,0.914820085383208,0.9564622759854191
047020700,9,3.5555555555555554,4726.0,36047020700,0.053,1.9043588658484976,1.3799850962414404
061001402,9,3.625,2941.0,36061001402,0.044,3.060183611016661,1.7493380493822974
061009300,9,3.5,9440.0,36061009300,0.069,0.9533898305084746,0.976416832356179
081005700,9,3.6666666666666665,4212.0,36081005700,0.086,2.136752136752137,1.4617633655117155
047051700,9,3.2857142857142856,2581.0,36047051700,0.072,3.487020534676482,1.867356563347365
061002500,9,2.6666666666666665,5483.0,36061002500,0.051,1.641437169432792,1.2811858450017282
081005500,9,3.6666666666666665,952.0,36081005500,0.064,9.453781512605042,3.0747002313404543
061002601,9,3.75,3488.0,36061002601,0.041,2.5802752293577984,1.6063235132929476
047023100,9,3.1666666666666665,3696.0,36047023100,0.062,2.435064935064935,1.5604694598308981
047006900,9,3.25,3591.0,36047006900,0.069,2.506265664160401,1.5831189671532588
047030500,9,3.4285714285714284,6528.0,36047030500,0.125,1.3786764705882353,1.1741705457846552
061002602,9,3.75,3946.0,36061002602,0.04,2.2807906741003547,1.510228682716745
061016300,9,3.25,7267.0,36061016300,0.102,1.2384752992981973,1.1128680511624895
061010200,9,3.2857142857142856,122.0,36061010200,0.067,73.77049180327869,8.588975014708023
047012600,8,3.625,2838.0,36047012600,0.091,2.8188865398167726,1.6789540016977156
047051300,8,3.5714285714285716,5397.0,36047051300,0.1,1.4823049842505094,1.217499480184903
047051100,8,3.5714285714285716,4333.0,36047051100,0.061,1.8462958689129934,1.3587847029286846
081006900,8,3.0,3699.0,36081006900,0.081,2.1627466882941335,1.4706279911296851
081004700,8,3.1666666666666665,3665.0,36081004700,0.069,2.1828103683492497,1.4774337103062356
081009500,8,3.0,2276.0,36081009500,0.064,3.51493848857645,1.8748169213489754
047056900,8,3.4285714285714284,1691.0,36047056900,0.049,4.730928444707274,2.1750697562853643
061011401,8,2.857142857142857,1173.0,36061011401,0.038,6.820119352088661,2.6115358224785394
061009400,8,3.2857142857142856,71.0,36061009400,0.059,112.67605633802818,10.614897848685505
061031703,8,2.1666666666666665,5783.0,36061031703,0.096,1.3833650354487292,1.1761653945975155
081016100,8,3.8333333333333335,2297.0,36081016100,0.042,3.4828036569438394,1.8662271182639694
047044100,8,3.25,5124.0,36047044100,0.055,1.56128024980484,1.2495120046661576
061008300,8,3.5,3686.0,36061008300,0.067,2.1703743895822027,1.4732190568894372
047016700,8,3.375,5422.0,36047016700,0.065,1.4754703061600887,1.2146893866993689
047055100,8,3.625,5361.0,36047055100,0.089,1.4922589069203507,1.2215804954731189
047042900,8,3.2857142857142856,5441.0,36047042900,0.065,1.4703179562580406,1.2125666811594489
047054600,8,3.142857142857143,4782.0,36047054600,0.07,1.672940192388122,1.2934218926507013
047001100,8,3.375,1468.0,36047001100,0.065,5.449591280653951,2.334435966278354
047000900,8,3.375,4518.0,36047000900,0.063,1.7706949977866313,1.3306746400929985
047031701,8,2.75,3805.0,36047031701,0.054,2.102496714848883,1.4499988671888275
047000700,8,3.375,3906.0,36047000700,0.068,2.048131080389145,1.431129302470306
047000502,8,3.25,2697.0,36047000502,0.037,2.9662588060808304,1.722283021480741
047000501,8,3.25,4308.0,36047000501,0.032,1.8570102135561746,1.3627216199782606
061007800,8,3.142857142857143,9422.0,36061007800,0.069,0.8490766291657822,0.9214535415124205
047043300,8,3.375,3628.0,36047043300,0.065,2.205071664829107,1.484948371098843
047020300,8,3.8333333333333335,1826.0,36047020300,0.054,4.381161007667032,2.0931223107279306
047012901,8,3.375,2387.0,36047012901,0.051,3.3514872224549643,1.830706754905046
047014200,8,3.375,3051.0,36047014200,0.077,2.622091117666339,1.6192872251908674
047003700,8,3.375,2250.0,36047003700,0.064,3.555555555555556,1.8856180831641267
061017900,8,3.25,8267.0,36061017900,0.083,0.967702915205032,0.9837189208330965
081073900,8,2.8,5425.0,36081073900,0.087,1.4746543778801844,1.2143534814378325
061013900,8,3.1666666666666665,10524.0,36061013900,0.07,0.7601672367920943,0.8718757003105972
047014700,8,3.4285714285714284,2408.0,36047014700,0.041,3.3222591362126246,1.822706541441223
047004900,8,3.2857142857142856,2612.0,36047004900,0.038,3.0627871362940278,1.750082037018273
081069701,8,3.0,4322.0,36081069701,0.051,1.8509949097639982,1.3605127378176207
047013800,8,3.375,3169.0,36047013800,0.063,2.5244556642473968,1.588853569164697
061015602,8,3.125,2433.0,36061015602,0.042,3.2881216605014383,1.813317859753617
047013400,8,3.75,4117.0,36047013400,0.104,1.9431624969638086,1.3939736356774501
061002201,8,3.7142857142857144,6565.0,36061002201,0.062,1.2185833968012185,1.1038946493217632
081071100,8,3.1666666666666665,6448.0,36081071100,0.145,1.2406947890818858,1.1138647983852823
047006200,8,3.25,2676.0,36047006200,0.063,2.9895366218236172,1.729027652128102
047013100,8,3.5,4155.0,36047013100,0.06,1.9253910950661852,1.3875846262719205
047013000,8,3.75,4615.0,36047013000,0.068,1.733477789815818,1.3166160373532665
047042500,7,3.5,3338.0,36047042500,0.065,2.0970641102456558,1.448124342121786
047017900,7,3.3333333333333335,4348.0,36047017900,0.061,1.609935602575897,1.2688323776511605
047037000,7,3.4,4231.0,36047037000,0.13,1.6544552115339162,1.2862562775488857
061008601,7,3.0,2915.0,36061008601,0.048,2.4013722126929675,1.5496361549386255
061003700,7,3.7142857142857144,2666.0,36061003700,0.148,2.625656414103526,1.620387735729793
047006700,7,3.3333333333333335,3886.0,36047006700,0.06,1.8013381369016985,1.342139388030058
047049900,7,3.4,1785.0,36047049900,0.055,3.9215686274509802,1.9802950859533486
047018100,7,3.3333333333333335,3691.0,36047018100,0.065,1.896505012191818,1.377136526344363
047006800,7,3.7142857142857144,4900.0,36047006800,0.072,1.4285714285714286,1.1952286093343936
047049300,7,3.4,7292.0,36047049300,0.088,0.9599561162918266,0.9797735025462909
047049200,7,3.0,2688.0,36047049200,0.064,2.6041666666666665,1.613743060919757
047040000,7,3.3333333333333335,3003.0,36047040000,0.074,2.331002331002331,1.5267620413811482
061008602,7,3.3333333333333335,0.0,36061008602,0.041,inf,inf
047045300,7,3.1666666666666665,2578.0,36047045300,0.123,2.715283165244376,1.6478116291750025
061001200,7,3.6666666666666665,4168.0,36061001200,0.047,1.6794625719769674,1.2959408057380426
047007500,7,3.3333333333333335,4969.0,36047007500,0.109,1.408734151740793,1.186901070747176
047016500,7,3.5714285714285716,5919.0,36047016500,0.072,1.1826322013853692,1.0874889431094779
047044300,7,3.142857142857143,4587.0,36047044300,0.065,1.5260518857641159,1.235334726203435
061002800,7,3.7142857142857144,6765.0,36061002800,0.071,1.0347376201034737,1.0172205366111489
047004700,7,3.3333333333333335,1877.0,36047004700,0.11,3.7293553542887588,1.931153891922847
061016001,7,3.2857142857142856,3465.0,36061016001,0.049,2.0202020202020203,1.4213381090374029
061008603,7,3.3333333333333335,4400.0,36061008603,0.045,1.590909090909091,1.2613124477737825
047006000,7,3.2857142857142856,3148.0,36047006000,0.059,2.2236340533672174,1.4911854523724464
047020100,7,3.6,3945.0,36047020100,0.068,1.7743979721166034,1.3320653032477812
047019500,7,3.0,3441.0,36047019500,0.053,2.034292356873002,1.426286211415157
047042300,7,3.5,3978.0,36047042300,0.07,1.7596782302664655,1.3265286390675723
061015802,7,3.142857142857143,4353.0,36061015802,0.02,1.6080863772111187,1.268103456824844
047051500,7,3.4,2443.0,36047051500,0.072,2.865329512893983,1.6927284226638315
047003900,7,3.4285714285714284,2262.0,36047003900,0.061,3.094606542882405,1.7591493804911522
081075702,7,3.0,4898.0,36081075702,0.136,1.4291547570436913,1.1954726082364628
081076902,7,3.25,1186.0,36081076902,0.039,5.902192242833052,2.4294427844328936
081077300,7,3.25,2093.0,36081077300,0.108,3.3444816053511706,1.8287923898986376
047006600,7,3.7142857142857144,3542.0,36047006600,0.059,1.976284584980237,1.4058038927888332
061013500,7,3.1666666666666665,9705.0,36061013500,0.167,0.7212776919113859,0.8492806908857553
047055700,7,3.3333333333333335,1981.0,36047055700,0.109,3.5335689045936394,1.8797789509922807
061013000,7,2.857142857142857,3314.0,36061013000,0.069,2.1122510561255283,1.4533585435554188
